month,mine_id,mine_name,province,district,miner_type,license_status,mine_latitude,mine_longitude,nearest_fidelity_office,distance_to_fidelity_km,nearest_border_post,distance_to_border_km,ore_processed_tonnes,ore_grade_gpt,recovery_rate_pct,estimated_gold_yield_kg,official_delivery_kg,delivery_gap_kg,payment_delay_days,gold_price_usd,fx_market_rate,inflation_rate,rainfall_mm,national_gap_ratio,mirror_trade_gap_ratio,policy_shock_flag,formal_delivery_attractiveness_score,macro_instability_index,risk_flag
2023-04,MINE_037,Hwange Gold Mine 037,Matabeleland North,Hwange,LSM,Licensed,-19.510747811732987,27.969393096744202,Gwanda,196.2,Plumtree,109.0,29.48,3.38,74.1,0.074,0.047,0.027,3,2066.39,452.8,173.26,143.0,0.065,0.291,0,67.8,21.85,0
2023-04,MINE_038,Gwanda ASM Cluster 038,Matabeleland South,Gwanda,ASM,Informal,-21.785923531226924,29.646570751312566,Gwanda,117.5,Beitbridge,62.1,11.08,2.87,79.8,0.025,0.016,0.009,5,2066.39,452.8,173.26,85.3,0.065,0.291,0,61.5,21.85,0
2023-04,MINE_039,Gwanda ASM Cluster 039,Matabeleland South,Gwanda,ASM,Pending,-20.97388587952855,29.31029779486024,Gwanda,33.5,Beitbridge,158.1,13.2,4.04,79.8,0.043,0.036,0.007,6,2066.39,452.8,173.26,120.2,0.065,0.291,0,77.3,21.85,0
2023-04,MINE_040,Kwekwe Gold Mine 040,Midlands,Kwekwe,LSM,Licensed,-18.972471767039348,29.203729325619733,Kwekwe,67.5,Plumtree,227.9,36.82,2.74,64.7,0.065,0.047,0.018,11,2066.39,452.8,173.26,139.9,0.065,0.291,0,85.5,21.85,0
2023-04,MINE_041,Mazowe ASM Cluster 041,Mashonaland Central,Mazowe,ASM,Licensed,-17.265901566351253,31.307133771453522,Harare,68.8,Mutare,242.2,8.43,4.99,78.4,0.033,0.026,0.007,18,2066.39,452.8,173.26,138.6,0.065,0.291,0,78.2,21.85,0
2023-04,MINE_042,Zvishavane Gold Mine 042,Midlands,Zvishavane,LSM,Licensed,-18.556631786577544,29.644518934517908,Kadoma,39.6,Chirundu,294.0,17.2,3.95,65.5,0.044,0.036,0.009,19,2066.39,452.8,173.26,123.0,0.065,0.291,0,83.1,21.85,0
2023-04,MINE_043,Gwanda ASM Cluster 043,Matabeleland South,Gwanda,ASM,Pending,-21.242548080867955,29.249472886924636,Gwanda,42.8,Beitbridge,136.8,18.61,2.03,68.8,0.026,0.013,0.013,26,2066.39,452.8,173.26,105.4,0.065,0.291,0,55.4,21.85,0
2023-04,MINE_044,Gwanda ASM Cluster 044,Matabeleland South,Gwanda,ASM,Pending,-20.725379364689378,29.498625332897905,Gwanda,59.2,Beitbridge,175.0,5.0,4.75,58.7,0.014,0.011,0.003,7,2066.39,452.8,173.26,108.2,0.065,0.291,0,71.2,21.85,0
2023-04,MINE_045,Karoi Gold Mine 045,Mashonaland West,Karoi,LSM,Licensed,-17.658928061130112,29.953980229934007,Kadoma,74.6,Chirundu,218.4,52.27,2.82,73.9,0.109,0.089,0.02,3,2066.39,452.8,173.26,72.4,0.065,0.291,0,92.1,21.85,0
2023-04,MINE_046,Bubi Gold Mine 046,Matabeleland North,Bubi,LSM,Licensed,-19.47087673519559,27.79059349715987,Gwanda,211.9,Plumtree,112.0,107.59,2.77,74.2,0.221,0.14,0.081,12,2066.39,452.8,173.26,53.2,0.065,0.291,0,55.6,21.85,0
2023-04,MINE_047,Chipinge ASM Cluster 047,Manicaland,Chipinge,ASM,Pending,-18.910615928163207,32.20170135602066,Mutare,52.4,Mutare,52.4,19.12,1.55,58.8,0.017,0.011,0.007,7,2066.39,452.8,173.26,161.4,0.065,0.291,0,72.5,21.85,0
2023-04,MINE_048,Beitbridge ASM Cluster 048,Matabeleland South,Beitbridge,ASM,Informal,-21.11763244593965,28.96094551556036,Gwanda,20.5,Plumtree,146.1,11.3,4.09,80.6,0.037,0.03,0.008,11,2066.39,452.8,173.26,157.7,0.065,0.291,0,74.9,21.85,0
2023-04,MINE_049,Gweru ASM Cluster 049,Midlands,Gweru,ASM,Informal,-18.91116391688063,29.878316581653966,Kwekwe,7.9,Plumtree,288.2,12.45,3.11,60.8,0.024,0.017,0.007,25,2066.39,452.8,173.26,107.2,0.065,0.291,0,63.4,21.85,0
2023-04,MINE_050,Gwanda ASM Cluster 050,Matabeleland South,Gwanda,ASM,Licensed,-20.998465963007263,29.329623859987453,Gwanda,36.1,Beitbridge,154.7,5.45,2.36,83.3,0.011,0.009,0.002,10,2066.39,452.8,173.26,136.9,0.065,0.291,0,92.8,21.85,0
2023-04,MINE_051,Kadoma Gold Mine 051,Mashonaland West,Kadoma,LSM,Licensed,-17.924611222615123,29.673806403170392,Kadoma,52.6,Chirundu,229.3,18.63,6.09,78.6,0.089,0.078,0.011,23,2066.39,452.8,173.26,147.3,0.065,0.291,0,76.5,21.85,0
2023-04,MINE_052,Mazowe ASM Cluster 052,Mashonaland Central,Mazowe,ASM,Cooperative,-17.30281435495803,30.959316819233514,Harare,59.4,Mutare,265.1,12.64,4.54,75.5,0.043,0.03,0.013,6,2066.39,452.8,173.26,124.9,0.065,0.291,0,72.1,21.85,0
2023-04,MINE_053,Hwange ASM Cluster 053,Matabeleland North,Hwange,ASM,Informal,-19.5483857134998,27.621215257044362,Gwanda,218.2,Plumtree,105.5,6.81,2.93,59.6,0.012,0.003,0.009,27,2066.39,452.8,173.26,126.7,0.065,0.291,0,19.4,21.85,1
2023-04,MINE_054,Hwange ASM Cluster 054,Matabeleland North,Hwange,ASM,Pending,-18.934144229636843,27.552373343849553,Kwekwe,250.6,Plumtree,174.0,10.23,3.92,74.7,0.03,0.009,0.021,3,2066.39,452.8,173.26,124.6,0.065,0.291,0,36.9,21.85,0
2023-04,MINE_055,Mutare ASM Cluster 055,Manicaland,Mutare,ASM,Pending,-18.62273488278317,32.277666225270146,Mutare,58.2,Mutare,58.2,11.69,4.75,71.6,0.04,0.017,0.023,13,2066.39,452.8,173.26,128.4,0.065,0.291,0,65.4,21.85,0
2023-04,MINE_056,Bindura ASM Cluster 056,Mashonaland Central,Bindura,ASM,Licensed,-17.77563136458971,31.192045837365235,Harare,16.9,Mutare,210.9,3.43,2.81,74.1,0.007,0.006,0.002,20,2066.39,452.8,173.26,173.8,0.065,0.291,0,86.6,21.85,0
2023-04,MINE_057,Bubi ASM Cluster 057,Matabeleland North,Bubi,ASM,Cooperative,-19.48193093701769,28.238972633745586,Gwanda,183.1,Plumtree,120.6,9.67,3.75,82.3,0.03,0.024,0.006,1,2066.39,452.8,173.26,72.3,0.065,0.291,0,52.4,21.85,0
2023-04,MINE_058,Shurugwi ASM Cluster 058,Midlands,Shurugwi,ASM,Pending,-19.057708289434338,29.890464202700084,Kwekwe,16.8,Plumtree,279.7,9.66,3.54,68.9,0.024,0.019,0.004,22,2066.39,452.8,173.26,129.5,0.065,0.291,0,64.6,21.85,0
2023-04,MINE_059,Chegutu ASM Cluster 059,Mashonaland West,Chegutu,ASM,Pending,-17.510413530911574,29.44939658871414,Kadoma,104.9,Chirundu,177.3,5.0,2.54,66.1,0.008,0.007,0.002,3,2066.39,452.8,173.26,103.8,0.065,0.291,0,66.0,21.85,0
2023-04,MINE_060,Kadoma ASM Cluster 060,Mashonaland West,Kadoma,ASM,Licensed,-17.157153155645492,30.025579909806034,Kadoma,130.7,Chirundu,180.8,6.66,2.14,65.4,0.009,0.007,0.002,2,2066.39,452.8,173.26,147.3,0.065,0.291,0,81.9,21.85,0
2023-04,MINE_061,Kwekwe Gold Mine 061,Midlands,Kwekwe,LSM,Licensed,-18.762690415887086,29.527183763561577,Kwekwe,36.5,Plumtree,269.6,28.53,5.78,63.6,0.105,0.098,0.007,4,2066.39,452.8,173.26,144.8,0.065,0.291,0,98.7,21.85,0
2023-04,MINE_062,Kadoma ASM Cluster 062,Mashonaland West,Kadoma,ASM,Pending,-17.07916170671917,29.379444681162315,Kadoma,151.3,Chirundu,130.4,9.12,1.65,59.1,0.009,0.007,0.002,14,2066.39,452.8,173.26,120.2,0.065,0.291,0,45.7,21.85,0
2023-04,MINE_063,Chegutu Gold Mine 063,Mashonaland West,Chegutu,LSM,Licensed,-17.32394287185992,30.457136687742995,Harare,86.5,Chirundu,229.0,47.79,4.95,68.9,0.163,0.128,0.035,7,2066.39,452.8,173.26,128.0,0.065,0.291,0,85.7,21.85,0
2023-04,MINE_064,Chegutu ASM Cluster 064,Mashonaland West,Chegutu,ASM,Pending,-17.797160897539207,29.63011068111917,Kadoma,67.3,Chirundu,214.4,18.37,3.27,80.2,0.048,0.034,0.014,5,2066.39,452.8,173.26,98.9,0.065,0.291,0,71.5,21.85,0
2023-04,MINE_065,Bindura ASM Cluster 065,Mashonaland Central,Bindura,ASM,Pending,-17.170104590473706,31.04895730376514,Harare,73.2,Mutare,268.9,5.51,1.57,75.1,0.006,0.006,0.001,3,2066.39,452.8,173.26,153.0,0.065,0.291,0,72.4,21.85,0
2023-04,MINE_066,Kadoma ASM Cluster 066,Mashonaland West,Kadoma,ASM,Licensed,-17.96519902931984,29.82056889244181,Kadoma,42.0,Chirundu,240.3,17.74,4.63,70.6,0.058,0.044,0.014,15,2066.39,452.8,173.26,141.1,0.065,0.291,0,86.6,21.85,0
2023-04,MINE_067,Gwanda Gold Mine 067,Matabeleland South,Gwanda,LSM,Licensed,-21.318691114117833,29.542077729190552,Gwanda,72.5,Beitbridge,112.2,23.73,3.42,62.1,0.05,0.031,0.02,10,2066.39,452.8,173.26,115.6,0.065,0.291,0,85.5,21.85,0
2023-04,MINE_068,Kwekwe ASM Cluster 068,Midlands,Kwekwe,ASM,Informal,-19.275827270270142,30.264980321505263,Kwekwe,63.4,Mutare,269.1,5.0,4.58,69.0,0.016,0.013,0.003,14,2066.39,452.8,173.26,128.2,0.065,0.291,0,63.3,21.85,0
2023-04,MINE_069,Kwekwe Gold Mine 069,Midlands,Kwekwe,LSM,Licensed,-19.23497598770087,29.7033815451383,Kwekwe,35.9,Plumtree,251.5,12.77,3.91,81.6,0.041,0.033,0.007,2,2066.39,452.8,173.26,73.6,0.065,0.291,0,100.8,21.85,0
2023-04,MINE_070,Kwekwe ASM Cluster 070,Midlands,Kwekwe,ASM,Informal,-18.755944834789098,29.430740705069812,Kwekwe,46.3,Plumtree,262.7,11.2,2.15,74.6,0.018,0.015,0.003,24,2066.39,452.8,173.26,165.6,0.065,0.291,0,56.7,21.85,0
2023-04,MINE_071,Mutare Gold Mine 071,Manicaland,Mutare,LSM,Licensed,-18.631762019618762,32.69214282628472,Mutare,37.6,Mutare,37.6,17.01,3.15,58.3,0.031,0.026,0.005,19,2066.39,452.8,173.26,110.4,0.065,0.291,0,83.5,21.85,0
2023-04,MINE_072,Gwanda ASM Cluster 072,Matabeleland South,Gwanda,ASM,Licensed,-21.482244970368367,29.45539015755969,Gwanda,77.9,Beitbridge,101.8,11.02,3.78,58.6,0.024,0.018,0.006,16,2066.39,452.8,173.26,141.6,0.065,0.291,0,78.4,21.85,0
2023-04,MINE_073,Gwanda ASM Cluster 073,Matabeleland South,Gwanda,ASM,Cooperative,-20.92203516172547,29.63454686153319,Gwanda,69.4,Beitbridge,149.7,5.15,4.75,77.3,0.019,0.014,0.005,4,2066.39,452.8,173.26,87.5,0.065,0.291,0,72.1,21.85,0
2023-04,MINE_074,Mazowe ASM Cluster 074,Mashonaland Central,Mazowe,ASM,Cooperative,-17.571085213263423,30.803863016074715,Harare,39.7,Mutare,258.9,5.0,3.18,61.4,0.01,0.007,0.002,18,2066.39,452.8,173.26,148.3,0.065,0.291,0,64.1,21.85,0
2023-04,MINE_075,Chegutu ASM Cluster 075,Mashonaland West,Chegutu,ASM,Cooperative,-17.34341753031493,29.889095401969957,Kadoma,109.6,Chirundu,185.9,19.66,3.95,75.0,0.058,0.031,0.027,14,2066.39,452.8,173.26,90.5,0.065,0.291,0,54.1,21.85,0
2023-04,MINE_076,Penhalonga Gold Mine 076,Manicaland,Penhalonga,LSM,Licensed,-18.624852144896238,32.40393446284909,Mutare,48.4,Mutare,48.4,23.3,3.23,62.4,0.047,0.036,0.011,2,2066.39,452.8,173.26,94.7,0.065,0.291,0,98.3,21.85,0
2023-04,MINE_077,Kwekwe ASM Cluster 077,Midlands,Kwekwe,ASM,Licensed,-19.204007416473548,29.8696761091483,Kwekwe,31.1,Plumtree,268.9,7.98,4.37,75.5,0.026,0.023,0.003,13,2066.39,452.8,173.26,101.2,0.065,0.291,0,90.8,21.85,0
2023-04,MINE_078,Shurugwi ASM Cluster 078,Midlands,Shurugwi,ASM,Informal,-18.912078258010396,29.58569457459209,Kwekwe,25.0,Plumtree,262.9,5.0,4.6,60.7,0.014,0.008,0.006,16,2066.39,452.8,173.26,116.5,0.065,0.291,0,69.0,21.85,0
2023-04,MINE_079,Mazowe Gold Mine 079,Mashonaland Central,Mazowe,LSM,Licensed,-16.64026764665657,31.342149876273535,Harare,136.0,Chirundu,284.8,67.09,5.37,79.7,0.287,0.161,0.126,16,2066.39,452.8,173.26,98.0,0.065,0.291,0,66.8,21.85,0
2023-04,MINE_080,Bindura ASM Cluster 080,Mashonaland Central,Bindura,ASM,Cooperative,-17.557391049160795,31.396966082590147,Harare,49.0,Mutare,211.1,9.29,4.83,70.0,0.031,0.02,0.011,17,2066.39,452.8,173.26,152.2,0.065,0.291,0,63.2,21.85,0
2023-04,MINE_081,Gwanda ASM Cluster 081,Matabeleland South,Gwanda,ASM,Cooperative,-21.292404501068198,29.636125381122735,Gwanda,79.8,Beitbridge,110.6,11.68,1.6,77.0,0.014,0.007,0.008,22,2066.39,452.8,173.26,134.8,0.065,0.291,0,52.0,21.85,0
2023-04,MINE_082,Bubi Gold Mine 082,Matabeleland North,Bubi,LSM,Licensed,-19.15242132629778,27.25379530449449,Gwanda,278.2,Plumtree,159.8,21.8,6.24,61.9,0.084,0.031,0.053,16,2066.39,452.8,173.26,152.5,0.065,0.291,0,38.4,21.85,0
2023-04,MINE_083,Chegutu ASM Cluster 083,Mashonaland West,Chegutu,ASM,Licensed,-17.210987161226704,29.92383427808095,Kadoma,124.2,Chirundu,177.2,18.01,1.57,76.7,0.022,0.013,0.009,21,2066.39,452.8,173.26,136.3,0.065,0.291,0,64.2,21.85,0
2023-04,MINE_084,Bubi ASM Cluster 084,Matabeleland North,Bubi,ASM,Informal,-19.253381952001654,28.069037894796185,Kwekwe,196.6,Plumtree,139.2,19.09,4.98,78.1,0.074,0.02,0.055,16,2066.39,452.8,173.26,110.3,0.065,0.291,0,34.7,21.85,1
2023-04,MINE_085,Hwange ASM Cluster 085,Matabeleland North,Hwange,ASM,Cooperative,-19.57361643480086,27.273879150692753,Gwanda,245.2,Plumtree,116.9,32.91,2.65,62.5,0.055,0.025,0.03,14,2066.39,452.8,173.26,147.5,0.065,0.291,0,27.0,21.85,1
2023-04,MINE_086,Beitbridge ASM Cluster 086,Matabeleland South,Beitbridge,ASM,Licensed,-21.266854328887657,29.155256914510367,Gwanda,39.7,Beitbridge,141.4,8.52,3.45,70.8,0.021,0.019,0.002,12,2066.39,452.8,173.26,124.8,0.065,0.291,0,90.1,21.85,0
2023-04,MINE_087,Zvishavane Gold Mine 087,Midlands,Zvishavane,LSM,Licensed,-19.02313051282423,29.902345592444995,Kwekwe,14.6,Plumtree,283.0,35.39,5.07,73.2,0.131,0.109,0.022,16,2066.39,452.8,173.26,111.2,0.065,0.291,0,91.1,21.85,0
2023-04,MINE_088,Kwekwe ASM Cluster 088,Midlands,Kwekwe,ASM,Informal,-18.916992760200994,30.04815497471081,Kwekwe,26.5,Mutare,291.1,5.95,3.33,78.7,0.016,0.013,0.003,12,2066.39,452.8,173.26,105.6,0.065,0.291,0,72.7,21.85,0
2023-04,MINE_089,Hwange ASM Cluster 089,Matabeleland North,Hwange,ASM,Pending,-19.496099432436626,27.936060223147194,Gwanda,199.7,Plumtree,110.1,6.53,2.98,58.8,0.011,0.008,0.004,19,2066.39,452.8,173.26,126.4,0.065,0.291,0,31.1,21.85,1
2023-04,MINE_090,Beitbridge ASM Cluster 090,Matabeleland South,Beitbridge,ASM,Licensed,-21.079397049971387,30.216050749976883,Gwanda,134.8,Beitbridge,128.9,9.44,4.76,61.8,0.028,0.016,0.012,12,2066.39,452.8,173.26,71.4,0.065,0.291,0,71.0,21.85,0
2023-04,MINE_091,Shurugwi ASM Cluster 091,Midlands,Shurugwi,ASM,Cooperative,-18.812299795670498,29.542852733075115,Kwekwe,32.4,Plumtree,267.0,5.0,2.61,58.3,0.008,0.004,0.003,17,2066.39,452.8,173.26,147.3,0.065,0.291,0,66.5,21.85,0
2023-04,MINE_092,Gwanda ASM Cluster 092,Matabeleland South,Gwanda,ASM,Licensed,-21.321267749418332,29.544741724572955,Gwanda,72.9,Beitbridge,111.8,3.02,3.63,67.5,0.007,0.006,0.001,17,2066.39,452.8,173.26,173.6,0.065,0.291,0,78.4,21.85,0
2023-04,MINE_093,Bindura Gold Mine 093,Mashonaland Central,Bindura,LSM,Licensed,-17.267038835597756,31.41420014822763,Harare,74.4,Mutare,234.9,8.72,5.96,65.4,0.034,0.029,0.005,18,2066.39,452.8,173.26,95.5,0.065,0.291,0,77.1,21.85,0
2023-04,MINE_094,Gweru ASM Cluster 094,Midlands,Gweru,ASM,Informal,-18.858028712627938,29.778151326202938,Kwekwe,8.7,Plumtree,283.1,5.0,4.17,68.9,0.014,0.009,0.005,10,2066.39,452.8,173.26,139.1,0.065,0.291,0,78.3,21.85,0
2023-04,MINE_095,Bubi ASM Cluster 095,Matabeleland North,Bubi,ASM,Pending,-19.75403811542052,27.04554583259424,Gwanda,254.7,Plumtree,117.0,6.41,3.92,75.7,0.019,0.007,0.012,26,2066.39,452.8,173.26,130.4,0.065,0.291,0,13.1,21.85,1
2023-04,MINE_096,Gwanda Gold Mine 096,Matabeleland South,Gwanda,LSM,Licensed,-21.133954485620105,29.65691963829704,Gwanda,75.0,Beitbridge,126.4,12.48,4.06,55.9,0.028,0.025,0.004,25,2066.39,452.8,173.26,95.0,0.065,0.291,0,70.0,21.85,0
2023-04,MINE_097,Kadoma Gold Mine 097,Mashonaland West,Kadoma,LSM,Licensed,-17.43577187676094,29.426278366386406,Kadoma,113.4,Chirundu,168.6,38.91,5.87,71.6,0.164,0.127,0.036,20,2066.39,452.8,173.26,146.6,0.065,0.291,0,67.3,21.85,0
2023-04,MINE_098,Chegutu ASM Cluster 098,Mashonaland West,Chegutu,ASM,Cooperative,-17.448045722244647,29.915595213918653,Kadoma,97.9,Chirundu,196.9,16.77,4.66,59.9,0.047,0.032,0.015,9,2066.39,452.8,173.26,100.2,0.065,0.291,0,61.4,21.85,0
2023-04,MINE_099,Chipinge Gold Mine 099,Manicaland,Chipinge,LSM,Licensed,-18.96515723086034,32.346117531783655,Mutare,36.0,Mutare,36.0,36.77,3.34,59.3,0.073,0.058,0.015,9,2066.39,452.8,173.26,138.3,0.065,0.291,0,93.8,21.85,0
2023-04,MINE_100,Chegutu ASM Cluster 100,Mashonaland West,Chegutu,ASM,Licensed,-17.4825373844662,29.457108910650813,Kadoma,107.2,Chirundu,174.7,17.3,3.82,67.8,0.045,0.035,0.01,26,2066.39,452.8,173.26,60.9,0.065,0.291,0,62.6,21.85,0
2023-04,MINE_101,Mutare Gold Mine 101,Manicaland,Mutare,LSM,Licensed,-18.592663791895514,32.468235357910466,Mutare,47.5,Mutare,47.5,53.71,3.63,67.4,0.131,0.114,0.017,10,2066.39,452.8,173.26,154.3,0.065,0.291,0,90.5,21.85,0
2023-04,MINE_102,Kadoma Gold Mine 102,Mashonaland West,Kadoma,LSM,Licensed,-17.17508462704742,30.116140615610473,Harare,126.6,Chirundu,189.5,19.34,3.21,68.5,0.043,0.037,0.006,12,2066.39,452.8,173.26,60.7,0.065,0.291,0,72.7,21.85,0
2023-04,MINE_103,Penhalonga ASM Cluster 103,Manicaland,Penhalonga,ASM,Informal,-19.113300810387127,32.01865248802546,Mutare,74.0,Mutare,74.0,5.78,3.97,83.2,0.019,0.016,0.003,3,2066.39,452.8,173.26,128.9,0.065,0.291,0,72.2,21.85,0
2023-04,MINE_104,Kadoma ASM Cluster 104,Mashonaland West,Kadoma,ASM,Pending,-17.345489419837403,29.954135785273664,Kadoma,109.3,Chirundu,190.6,6.51,3.68,67.1,0.016,0.008,0.008,22,2066.39,452.8,173.26,121.2,0.065,0.291,0,46.1,21.85,0
2023-04,MINE_105,Bindura Gold Mine 105,Mashonaland Central,Bindura,LSM,Licensed,-17.045485694108184,32.35581944719642,Harare,169.1,Mutare,216.4,22.6,2.58,83.0,0.048,0.033,0.015,9,2066.39,452.8,173.26,117.9,0.065,0.291,0,67.2,21.85,0
2023-04,MINE_106,Bindura ASM Cluster 106,Mashonaland Central,Bindura,ASM,Pending,-17.02873284679205,31.54066969205418,Harare,104.3,Mutare,249.3,6.06,2.03,64.6,0.008,0.003,0.005,17,2066.39,452.8,173.26,92.1,0.065,0.291,0,52.1,21.85,0
2023-04,MINE_107,Hwange Gold Mine 107,Matabeleland North,Hwange,LSM,Licensed,-19.21379947095204,27.695417375391738,Kwekwe,236.8,Plumtree,141.1,84.51,2.64,80.2,0.179,0.089,0.09,2,2066.39,452.8,173.26,154.8,0.065,0.291,0,60.6,21.85,0
2023-04,MINE_108,Gweru ASM Cluster 108,Midlands,Gweru,ASM,Cooperative,-19.094580773392103,30.02769076614798,Kwekwe,30.3,Plumtree,290.3,9.71,3.08,84.8,0.025,0.021,0.005,9,2066.39,452.8,173.26,88.4,0.065,0.291,0,74.9,21.85,0
2023-04,MINE_109,Kwekwe ASM Cluster 109,Midlands,Kwekwe,ASM,Cooperative,-19.23184756436127,29.728954417978,Kwekwe,34.7,Plumtree,254.1,5.63,1.81,78.0,0.008,0.004,0.004,25,2066.39,452.8,173.26,126.0,0.065,0.291,0,58.1,21.85,0
2023-04,MINE_110,Hwange ASM Cluster 110,Matabeleland North,Hwange,ASM,Licensed,-19.64560906434873,27.524562241815897,Gwanda,218.7,Plumtree,97.9,5.6,1.84,72.2,0.007,0.004,0.004,23,2066.39,452.8,173.26,123.5,0.065,0.291,0,43.3,21.85,0
2023-04,MINE_111,Chipinge ASM Cluster 111,Manicaland,Chipinge,ASM,Licensed,-18.005602429997946,31.739820442222474,Harare,79.0,Mutare,148.7,10.6,2.47,73.9,0.019,0.017,0.003,1,2066.39,452.8,173.26,126.5,0.065,0.291,0,93.2,21.85,0
2023-04,MINE_112,Hwange ASM Cluster 112,Matabeleland North,Hwange,ASM,Informal,-19.294121942887646,27.016185238643104,Gwanda,287.0,Plumtree,158.4,5.32,4.06,78.2,0.017,0.011,0.006,20,2066.39,452.8,173.26,163.0,0.065,0.291,0,12.6,21.85,1
2023-04,MINE_113,Bindura ASM Cluster 113,Mashonaland Central,Bindura,ASM,Cooperative,-17.34157955973683,31.526685179090208,Harare,75.8,Mutare,220.9,23.22,3.59,55.0,0.046,0.025,0.021,7,2066.39,452.8,173.26,132.4,0.065,0.291,0,67.8,21.85,0
2023-04,MINE_114,Beitbridge ASM Cluster 114,Matabeleland South,Beitbridge,ASM,Licensed,-20.98071599427136,29.076676566621206,Gwanda,8.7,Plumtree,151.2,5.0,2.15,59.2,0.006,0.006,0.001,6,2066.39,452.8,173.26,107.1,0.065,0.291,0,102.3,21.85,0
2023-04,MINE_115,Hwange ASM Cluster 115,Matabeleland North,Hwange,ASM,Pending,-19.714591112777992,27.703879324680404,Gwanda,198.8,Plumtree,85.8,12.04,2.63,71.9,0.023,0.006,0.017,10,2066.39,452.8,173.26,114.0,0.065,0.291,0,40.2,21.85,0
2023-04,MINE_116,Bindura ASM Cluster 116,Mashonaland Central,Bindura,ASM,Informal,-17.41910998951514,31.26493757687459,Harare,51.5,Mutare,232.3,5.0,3.37,78.5,0.013,0.01,0.003,16,2066.39,452.8,173.26,115.4,0.065,0.291,0,63.7,21.85,0
2023-04,MINE_117,Chegutu ASM Cluster 117,Mashonaland West,Chegutu,ASM,Pending,-17.486328448028857,29.604519895718255,Kadoma,100.0,Chirundu,182.1,16.63,3.32,55.4,0.031,0.023,0.008,22,2066.39,452.8,173.26,128.6,0.065,0.291,0,48.0,21.85,0
2023-04,MINE_118,Bubi ASM Cluster 118,Matabeleland North,Bubi,ASM,Cooperative,-18.856816773202404,27.690175706695403,Kwekwe,235.4,Plumtree,180.7,5.77,2.05,69.4,0.008,0.002,0.006,8,2066.39,452.8,173.26,100.4,0.065,0.291,0,34.9,21.85,0
2023-04,MINE_119,Chipinge Gold Mine 119,Manicaland,Chipinge,LSM,Licensed,-19.30754277599728,32.355936294430826,Mutare,51.2,Mutare,51.2,64.3,3.38,67.3,0.146,0.108,0.038,4,2066.39,452.8,173.26,160.1,0.065,0.291,0,95.8,21.85,0
2023-04,MINE_120,Bindura ASM Cluster 120,Mashonaland Central,Bindura,ASM,Cooperative,-17.398535939430516,31.455730000438866,Harare,65.7,Mutare,220.4,6.09,2.8,84.7,0.014,0.013,0.001,5,2066.39,452.8,173.26,149.4,0.065,0.291,0,71.9,21.85,0
2023-04,MINE_121,Penhalonga ASM Cluster 121,Manicaland,Penhalonga,ASM,Informal,-18.93775622152981,32.265579067559926,Mutare,45.0,Mutare,45.0,9.55,3.76,57.6,0.021,0.009,0.011,15,2066.39,452.8,173.26,133.6,0.065,0.291,0,66.0,21.85,0
2023-04,MINE_122,Beitbridge Gold Mine 122,Matabeleland South,Beitbridge,LSM,Licensed,-20.84850381630586,29.659726558251034,Gwanda,72.8,Beitbridge,156.9,15.86,5.24,76.1,0.063,0.038,0.025,22,2066.39,452.8,173.26,122.4,0.065,0.291,0,73.4,21.85,0
2023-04,MINE_123,Bubi ASM Cluster 123,Matabeleland North,Bubi,ASM,Cooperative,-19.860088922116734,27.399649629247715,Gwanda,215.2,Plumtree,82.5,8.48,2.77,75.1,0.018,0.005,0.012,6,2066.39,452.8,173.26,109.7,0.065,0.291,0,41.0,21.85,0
2023-04,MINE_124,Beitbridge ASM Cluster 124,Matabeleland South,Beitbridge,ASM,Informal,-21.142483593348288,29.204001230227885,Gwanda,31.1,Beitbridge,148.7,9.32,2.72,77.5,0.02,0.017,0.003,12,2066.39,452.8,173.26,164.5,0.065,0.291,0,71.8,21.85,0
2023-04,MINE_125,Hwange ASM Cluster 125,Matabeleland North,Hwange,ASM,Informal,-18.97036372791567,27.621494513288287,Kwekwe,243.0,Plumtree,168.9,6.99,2.85,82.4,0.016,0.01,0.007,15,2066.39,452.8,173.26,126.6,0.065,0.291,0,26.4,21.85,1
2023-05,MINE_001,Bubi ASM Cluster 001,Matabeleland North,Bubi,ASM,Cooperative,-19.35098575409663,27.458520709648646,Gwanda,246.5,Plumtree,131.3,6.85,2.53,67.8,0.012,0.005,0.007,27,1969.4,446.59,142.77,44.4,0.209,0.192,0,13.7,18.74,1
2023-05,MINE_002,Kadoma ASM Cluster 002,Mashonaland West,Kadoma,ASM,Licensed,-17.305693438569794,30.25690895692241,Harare,105.5,Chirundu,210.8,6.45,2.01,62.7,0.008,0.006,0.002,7,1969.4,446.59,142.77,22.8,0.209,0.192,0,81.9,18.74,0
2023-05,MINE_003,Bubi ASM Cluster 003,Matabeleland North,Bubi,ASM,Licensed,-19.570246012417,27.429758912915247,Gwanda,232.1,Plumtree,109.4,14.2,4.96,65.3,0.046,0.019,0.027,20,1969.4,446.59,142.77,57.2,0.209,0.192,0,43.6,18.74,0
2023-05,MINE_004,Kwekwe ASM Cluster 004,Midlands,Kwekwe,ASM,Licensed,-18.52623615534778,30.030230418745873,Kadoma,25.0,Mutare,297.1,12.43,2.72,66.0,0.022,0.015,0.007,13,1969.4,446.59,142.77,19.9,0.209,0.192,0,92.0,18.74,0
